,state,puma,emp,emp_alum,emp_steel,emp_tariff,emp_steel_cty_emp_sh,emp_alum_cty_emp_sh,emp_tariff_cty_emp_sh,puma_name,state_abbrev,GEOID10
1304,34,701,73535.0,0.0,17.0,17.0,0.02311824301353097,0.0,0.02311824301353097,"""Hudson County (North)--West New York, Secaucus & Guttenberg Towns""",NJ,3400701
1305,34,702,77878.0,0.0,0.0,0.0,0.0,0.0,0.0,Hudson County (Northeast)--Union City & Hoboken Cities,NJ,3400702
1306,34,703,64644.0,0.0,0.0,0.0,0.0,0.0,0.0,"""Hudson County (South & West)--Bayonne City, Kearney & Harrison Towns""",NJ,3400703
1307,34,800,66534.0,4.0,29.0,33.0,0.0435867376078396,0.006011963807977876,0.04959870141581748,Hunterdon County,NJ,3400800
1308,34,901,57107.0,0.0,0.0,0.0,0.0,0.0,0.0,Middlesex County (Southeast),NJ,3400901
1309,34,902,57263.0,0.0,0.0,0.0,0.0,0.0,0.0,Middlesex County (Southwest),NJ,3400902
1310,34,903,55990.0,0.0,151.0,151.0,0.2696910162529023,0.0,0.2696910162529023,Middlesex County (Northwest)--South Plainfield & Middlesex Boroughs,NJ,3400903
1311,34,904,54654.0,15.0,76.0,91.0,0.13905661067808395,0.027445383686463938,0.16650199436454788,Middlesex County (North Central)--Metuchen Borough,NJ,3400904
1312,34,905,53890.0,35.0,35.0,70.0,0.06494711449248469,0.06494711449248469,0.12989422898496938,Middlesex County (Northeast)--Carteret Borough,NJ,3400905
1313,34,906,69146.0,0.0,50.0,50.0,0.07231076273392532,0.0,0.07231076273392532,"""Middlesex County (Central)--New Brunswick City, South River & Highland Park Boroughs""",NJ,3400906
1314,34,907,53370.0,0.0,99.0,99.0,0.18549747048903878,0.0,0.18549747048903878,Middlesex County (East Central)--Perth Amboy City & Sayreville Borough,NJ,3400907
1315,34,1001,56621.0,0.0,24.0,24.0,0.04238710019250808,0.0,0.04238710019250808,Somerset County (North & West),NJ,3401001
1316,34,1002,54625.0,0.0,12.0,12.0,0.021967963386727688,0.0,0.021967963386727688,Somerset County (South),NJ,3401002
1317,34,1003,62113.0,0.0,79.0,79.0,0.1271875452803761,0.0,0.1271875452803761,Somerset County (Central)--North Plainfield & Somerville Boroughs,NJ,3401003
1318,34,1101,50040.0,0.0,0.0,0.0,0.0,0.0,0.0,Monmouth County (Southeast)--Tinton Falls Borough (South),NJ,3401101
1319,34,1102,54015.0,0.0,0.0,0.0,0.0,0.0,0.0,Monmouth County (Southwest)--Freehold Borough,NJ,3401102
1320,34,1103,51553.0,0.0,0.0,0.0,0.0,0.0,0.0,"""Monmouth County (East Central)--Long Branch, Asbury Park Cities & Eatontown Borough""",NJ,3401103
1321,34,1104,51416.0,0.0,12.0,12.0,0.023339038431616617,0.0,0.023339038431616617,Monmouth County (Northeast)--Red Bank & Tinton Falls (North) Boroughs,NJ,3401104
1322,34,1105,53250.0,0.0,37.0,37.0,0.06948356807511737,0.0,0.06948356807511737,Monmouth County (Northwest)--Keansburg Borough,NJ,3401105
1323,34,1106,53309.0,0.0,0.0,0.0,0.0,0.0,0.0,Monmouth County (Central),NJ,3401106
1324,34,1201,52823.0,0.0,0.0,0.0,0.0,0.0,0.0,Ocean County (South),NJ,3401201
1325,34,1202,48339.0,0.0,7.0,7.0,0.014481060841142762,0.0,0.014481060841142762,Ocean County (Central)--Beachwood Borough,NJ,3401202
1326,34,1203,48367.0,0.0,101.0,101.0,0.20882006326627658,0.0,0.20882006326627658,Ocean County (North Central),NJ,3401203
1327,34,1204,47476.0,11.0,13.0,24.0,0.027382256297918947,0.023169601482854494,0.050551857780773445,Ocean County (Northwest),NJ,3401204
1328,34,1205,51797.0,0.0,38.0,38.0,0.07336332220012742,0.0,0.07336332220012742,Ocean County (Northeast)--Point Pleasant Borough,NJ,3401205
1329,34,1301,67726.0,0.0,71.0,71.0,0.10483418480347281,0.0,0.10483418480347281,Essex County (Southeast)--Newark City (North & East),NJ,3401301
1330,34,1302,44222.0,0.0,67.0,67.0,0.1515082990366786,0.0,0.1515082990366786,Essex County (Southeast)--Newark City (Southwest),NJ,3401302
1331,34,1401,59957.0,0.0,29.0,29.0,0.048367997064562934,0.0,0.048367997064562934,Essex County (Northeast),NJ,3401401
1332,34,1402,86305.0,34.0,27.0,61.0,0.03128439835467238,0.039395168298476335,0.07067956665314871,Essex County (South Central)--East Orange City,NJ,3401402
1333,34,1403,53528.0,0.0,13.0,13.0,0.02428635480496189,0.0,0.02428635480496189,Essex County (Northwest),NJ,3401403
1334,34,1404,49934.0,0.0,13.0,13.0,0.026034365362278208,0.0,0.026034365362278208,Essex County (Southwest),NJ,3401404
1335,34,1501,70883.0,0.0,0.0,0.0,0.0,0.0,0.0,Morris County (North)--Dover Town & Kinnelon Borough,NJ,3401501
1336,34,1502,68036.0,13.0,54.0,67.0,0.07936974542889058,0.019107531306955142,0.09847727673584573,Morris County (West),NJ,3401502
1337,34,1503,59744.0,0.0,33.0,33.0,0.05523567220139261,0.0,0.05523567220139261,Morris County (East)--Lincoln Park Borough,NJ,3401503
1338,34,1504,62020.0,0.0,0.0,0.0,0.0,0.0,0.0,"""Morris County (South)--Morristown Town, Madison & Florham Park Boroughs""",NJ,3401504
1339,34,1600,75887.0,0.0,119.0,119.0,0.15681210220459368,0.0,0.15681210220459368,Sussex County,NJ,3401600
1340,34,1700,55014.0,18.0,85.0,103.0,0.15450612571345476,0.03271894426873159,0.18722506998218635,Warren County,NJ,3401700
1341,34,1800,60930.0,0.0,0.0,0.0,0.0,0.0,0.0,Union County (Northeast)--Elizabeth City,NJ,3401800
1342,34,1901,52291.0,12.0,29.0,41.0,0.055458874376087666,0.022948499741829376,0.07840737411791704,Union County (North Central)--Roselle Park Borough,NJ,3401901
1343,34,1902,52606.0,0.0,40.0,40.0,0.07603695395962438,0.0,0.07603695395962438,Union County (Northwest)--Summit City & Westfield Town (North),NJ,3401902
1344,34,1903,51088.0,0.0,28.0,28.0,0.0548073911681804,0.0,0.0548073911681804,Union County (Southwest)--Plainfield City & Westfield Town (South),NJ,3401903
1345,34,1904,54618.0,0.0,21.0,21.0,0.03844886301219378,0.0,0.03844886301219378,"""Union County (Southeast)--Linden, Rahway Cities & Roselle Borough (South)""",NJ,3401904
1346,34,2001,67637.0,0.0,72.0,72.0,0.10645061135177492,0.0,0.10645061135177492,Burlington County (North)--Burlington City,NJ,3402001
1347,34,2002,80932.0,0.0,36.0,36.0,0.04448178717936045,0.0,0.04448178717936045,Burlington County (West Central),NJ,3402002
1348,34,2003,77886.0,0.0,74.0,74.0,0.09501065660067277,0.0,0.09501065660067277,Burlington County (South & East),NJ,3402003
1349,34,2101,48244.0,0.0,38.0,38.0,0.07876627145344499,0.0,0.07876627145344499,Camden County (North)--Camden & Gloucester Cities,NJ,3402101
1350,34,2102,63551.0,18.0,95.0,113.0,0.14948623939827854,0.028323708517568567,0.17780994791584712,Camden County (Central)--Lindenwold & Collingswood Boroughs,NJ,3402102
1351,34,2103,73649.0,13.0,52.0,65.0,0.070605167755163,0.01765129193879075,0.08825645969395375,Camden County (South & West)--Bellmawr & Pine Hill Boroughs,NJ,3402103
1352,34,2104,58346.0,47.0,0.0,47.0,0.0,0.08055393685942482,0.08055393685942482,Camden County (East Central)--Haddonfield Borough,NJ,3402104
1353,34,2201,62731.0,33.0,0.0,33.0,0.0,0.05260556981396758,0.05260556981396758,Gloucester County (Northeast)--Woodbury City,NJ,3402201
1354,34,2202,80578.0,79.0,162.0,241.0,0.20104743230162078,0.09804164908535828,0.2990890813869791,Gloucester County (South & West)--Glassboro Borough,NJ,3402202
1355,34,2301,50300.0,0.0,67.0,67.0,0.13320079522862824,0.0,0.13320079522862824,Mercer County (West Central)--Trenton City,NJ,3402301
1356,34,2302,73636.0,0.0,19.0,19.0,0.025802596556032377,0.0,0.025802596556032377,Mercer County (North)--Princeton Borough,NJ,3402302
1357,34,2303,54133.0,0.0,45.0,45.0,0.08312859069329244,0.0,0.08312859069329244,Mercer County (South),NJ,3402303
1358,34,2400,45302.0,0.0,63.0,63.0,0.13906670787161715,0.0,0.13906670787161715,Cumberland County (South)--Vineland & Millville Cities,NJ,3402400
1359,34,2500,45431.0,12.0,9.0,21.0,0.019810261715568666,0.026413682287424887,0.04622394400299355,Salem & Cumberland (North) Counties--Bridgeton City,NJ,3402500
1360,34,2600,49289.0,0.0,0.0,0.0,0.0,0.0,0.0,Cape May & Atlantic (South Central) Counties--Ocean City & Somers Point City,NJ,3402600
1361,35,100,41132.0,0.0,42.0,42.0,0.10211027910142954,0.0,0.10211027910142954,Northwest New Mexico--Navajo Nation,NM,3500100
1362,35,200,43112.0,0.0,0.0,0.0,0.0,0.0,0.0,"""San Juan County (Northeast)--Farmington, Bloomfield & Aztec Cities""",NM,3500200
1363,35,300,48480.0,0.0,0.0,0.0,0.0,0.0,0.0,North Central New Mexico,NM,3500300
1364,35,400,41884.0,0.0,24.0,24.0,0.05730111737178875,0.0,0.05730111737178875,Eastern Plains New Mexico,NM,3500400
1365,35,500,70141.0,0.0,9.0,9.0,0.012831296958982621,0.0,0.012831296958982621,Santa Fe County,NM,3500500
1366,35,600,58759.0,0.0,30.0,30.0,0.05105600844126006,0.0,0.05105600844126006,Sandoval County,NM,3500600
1367,35,700,39895.0,0.0,0.0,0.0,0.0,0.0,0.0,"""Valencia, Bernalillo (East Mountains) Counties & Isleta Pueblo""",NM,3500700
1368,35,801,47851.0,0.0,0.0,0.0,0.0,0.0,0.0,Albuquerque City (Far Northeast Heights),NM,3500801
1369,35,802,47938.0,25.0,0.0,25.0,0.0,0.0521506946472527,0.0521506946472527,Albuquerque City (Near Northeast Heights),NM,3500802
1370,35,803,47210.0,0.0,0.0,0.0,0.0,0.0,0.0,Albuquerque City (Southeast Heights),NM,3500803
1371,35,804,46525.0,0.0,0.0,0.0,0.0,0.0,0.0,Albuquerque City (Central) & Bernalillo County (North Valley),NM,3500804
1372,35,805,62068.0,0.0,23.0,23.0,0.03705613198427531,0.0,0.03705613198427531,"""Albuquerque City (Northwest Mesa), Paradise Hills & Navajo Nation-Tohajiilee Chapter""",NM,3500805
1373,35,806,47864.0,0.0,24.0,24.0,0.05014206919605549,0.0,0.05014206919605549,Albuquerque City (Southwest Mesa) & Bernalillo County (Southwest Mesa & South Valley),NM,3500806
1374,35,900,36829.0,0.0,25.0,25.0,0.06788128920144451,0.0,0.06788128920144451,Southwest New Mexico,NM,3500900
1375,35,1001,42098.0,0.0,115.0,115.0,0.27317212219107795,0.0,0.27317212219107795,Do�a Ana County (Outer),NM,3501001
1376,35,1002,47881.0,0.0,163.0,163.0,0.3404273093711493,0.0,0.3404273093711493,"""Do�a Ana County (Central)--Las Cruces, Mesilla Cities & University Park""",NM,3501002
1377,35,1100,59323.0,0.0,0.0,0.0,0.0,0.0,0.0,Central Southeast New Mexico,NM,3501100
1378,35,1200,55457.0,0.0,13.0,13.0,0.023441585372450727,0.0,0.023441585372450727,Far Southeast New Mexico,NM,3501200
1379,36,100,44290.0,496.0,56.0,552.0,0.12643937683449988,1.1198916233912848,1.2463310002257846,St. Lawrence County,NY,3600100
1380,36,200,75776.0,185.0,25.0,210.0,0.03299197635135135,0.244140625,0.27713260135135137,"""Clinton, Franklin, Essex & Hamilton Counties""",NY,3600200
1381,36,300,60361.0,0.0,75.0,75.0,0.12425241463859114,0.0,0.12425241463859114,Warren & Washington Counties,NY,3600300
1382,36,401,53395.0,5.0,145.0,150.0,0.27156100758497986,0.009364172675344134,0.280925180260324,Herkimer (North & Central) & Oneida (Outer) Counties,NY,3600401
1383,36,402,69633.0,140.0,60.0,200.0,0.08616604196286244,0.2010540979133457,0.28722013987620815,Oneida County (Central)--Greater Utica & Rome Cities,NY,3600402
1384,36,403,51803.0,0.0,64.0,64.0,0.12354496843812135,0.0,0.12354496843812135,"""Otsego, Schoharie, Oneida (South) & Herkimer (South) Counties""",NY,3600403
1385,36,500,67902.0,20.0,4.0,24.0,0.005890842685046096,0.02945421342523048,0.03534505611027657,Jefferson & Lewis Counties,NY,3600500
1386,36,600,52981.0,784.0,189.0,973.0,0.3567316585190918,1.479775768671788,1.8365074271908797,Oswego County,NY,3600600
1387,36,701,58078.0,0.0,28.0,28.0,0.04821102655050105,0.0,0.04821102655050105,Onondaga County (Central)--Syracuse City,NY,3600701
1388,36,702,66530.0,56.0,52.0,108.0,0.07816022846836014,0.08417255373515707,0.1623327822035172,Onondaga County (North),NY,3600702
1389,36,703,80081.0,8.0,120.0,128.0,0.14984827861789937,0.009989885241193291,0.15983816385909266,Onondaga County (Central)--Syracuse City (Outer),NY,3600703
1390,36,704,55412.0,104.0,242.0,346.0,0.43672850646069444,0.18768497798310835,0.6244134844438027,Cayuga & Onondaga (South) Counties,NY,3600704
1391,36,800,58594.0,30.0,45.0,75.0,0.0767996723213981,0.05119978154759873,0.12799945386899683,Wayne & Seneca Counties,NY,3600800
1392,36,901,66964.0,29.0,51.0,80.0,0.0761603249507198,0.04330685144256616,0.11946717639328594,Monroe County (East),NY,3600901
1393,36,902,51012.0,0.0,25.0,25.0,0.04900807653101231,0.0,0.04900807653101231,Monroe County (Central)--Rochester City (East),NY,3600902
1394,36,903,38357.0,0.0,0.0,0.0,0.0,0.0,0.0,Monroe County (Central)--Rochester City (West),NY,3600903
1395,36,904,64207.0,0.0,14.0,14.0,0.021804476147460557,0.0,0.021804476147460557,Monroe County (Central)--Greece & Gates Towns,NY,3600904
1396,36,905,55960.0,23.0,43.0,66.0,0.07684060042887778,0.04110078627591136,0.11794138670478914,Monroe County (North & West),NY,3600905
1397,36,906,88355.0,16.0,97.0,113.0,0.10978439250749816,0.018108765774432687,0.12789315828193085,Monroe County (South),NY,3600906
1398,36,1000,48094.0,0.0,76.0,76.0,0.1580238699214039,0.0,0.1580238699214039,Genesee & Orleans Counties,NY,3601000
1399,36,1101,49096.0,0.0,106.0,106.0,0.2159035359296073,0.0,0.2159035359296073,Niagara County (Southwest)--Greater Niagara Falls & North Tonawanda Area,NY,3601101
1400,36,1102,51747.0,0.0,124.0,124.0,0.23962741801457088,0.0,0.23962741801457088,Niagara County (North & East),NY,3601102
1401,36,1201,56560.0,58.0,120.0,178.0,0.21216407355021216,0.10254596888260255,0.3147100424328147,Erie County (Northwest),NY,3601201
1402,36,1202,59780.0,0.0,30.0,30.0,0.050184008029441285,0.0,0.050184008029441285,Erie County (North Central),NY,3601202
1403,36,1203,57531.0,26.0,279.0,305.0,0.48495593679929083,0.045193026368392696,0.5301489631676836,Erie County (Northeast),NY,3601203
1404,36,1204,75244.0,27.0,275.0,302.0,0.36547764605815747,0.03588325979480091,0.40136090585295836,Erie County (Central),NY,3601204
1405,36,1205,55389.0,0.0,147.0,147.0,0.26539565617721933,0.0,0.26539565617721933,Erie County (West Central)--Buffalo City (East),NY,3601205
1406,36,1206,52882.0,0.0,45.0,45.0,0.08509511743126205,0.0,0.08509511743126205,Erie County (West Central)--Buffalo City (West),NY,3601206
1407,36,1207,84797.0,8.0,178.0,186.0,0.20991308654787316,0.009434296024623513,0.21934738257249667,Erie County (South),NY,3601207
1408,36,1300,48301.0,32.0,125.0,157.0,0.2587938137926751,0.06625121633092483,0.3250450301235999,Livingston & Wyoming Counties,NY,3601300
1409,36,1400,64551.0,42.0,28.0,70.0,0.043376554972037615,0.06506483245805642,0.10844138743009403,Ontario & Yates Counties,NY,3601400
1410,36,1500,57260.0,0.0,26.0,26.0,0.045406915822563745,0.0,0.045406915822563745,Madison & Cortland Counties,NY,3601500
1411,36,1600,45880.0,412.0,14.0,426.0,0.03051438535309503,0.8979947689625108,0.9285091543156059,Fulton & Montgomery Counties,NY,3601600
1412,36,1700,73668.0,0.0,101.0,101.0,0.1371015909214313,0.0,0.1371015909214313,Schenectady County--Schenectady City,NY,3601700
1413,36,1801,58354.0,0.0,68.0,68.0,0.11653014360626521,0.0,0.11653014360626521,Saratoga County (South & Central),NY,3601801
1414,36,1802,57947.0,4.0,17.0,21.0,0.029337152915595285,0.006902859509551832,0.036240012425147114,Saratoga County (Outer),NY,3601802
1415,36,1900,81602.0,10.0,39.0,49.0,0.04779294625131737,0.01225460160290189,0.06004754785421926,Rensselaer County--Troy City,NY,3601900
1416,36,2001,52246.0,0.0,33.0,33.0,0.06316273016116067,0.0,0.06316273016116067,Albany County (East Central)--Albany City,NY,3602001
1417,36,2002,103651.0,0.0,29.0,29.0,0.027978504790112976,0.0,0.027978504790112976,Albany County (Outside Albany City),NY,3602002
1418,36,2100,49251.0,0.0,0.0,0.0,0.0,0.0,0.0,Columbia & Greene Counties,NY,3602100
1419,36,2201,53806.0,38.0,36.0,74.0,0.06690703638999368,0.07062409396721556,0.13753113035720924,Broome County (West Central)--Greater Binghamton City & Greater Johnson City Village,NY,3602201
1420,36,2202,50695.0,0.0,130.0,130.0,0.2564355459118256,0.0,0.2564355459118256,Broome (Outer West) & Tioga Counties,NY,3602202
1421,36,2203,47401.0,16.0,36.0,52.0,0.07594776481508829,0.03375456214003924,0.10970232695512754,"""Chenango, Delaware & Broome (East) Counties""",NY,3602203
1422,36,2300,48782.0,0.0,0.0,0.0,0.0,0.0,0.0,Tompkins County,NY,3602300
1423,36,2401,45897.0,0.0,65.0,65.0,0.14162145674009194,0.0,0.14162145674009194,Chemung (South) & Steuben (East) Counties--Greater Elmira & Greater Corning Cities,NY,3602401
1424,36,2402,43692.0,26.0,54.0,80.0,0.12359241966492722,0.05950746132015014,0.18309988098507737,"""Steuben (North & West), Schuyler & Chemung (North) Counties""",NY,3602402
1425,36,2500,54413.0,15.0,129.0,144.0,0.23707569882197269,0.027566941723485196,0.2646426405454579,Cattaraugus & Allegany Counties,NY,3602500
1426,36,2600,57385.0,0.0,521.0,521.0,0.9079027620458308,0.0,0.9079027620458308,Chautauqua County,NY,3602600
1427,36,2701,48701.0,16.0,0.0,16.0,0.0,0.03285353483501365,0.03285353483501365,Sullivan & Ulster (West) Counties,NY,3602701
1428,36,2702,69989.0,11.0,33.0,44.0,0.04715026647044535,0.015716755490148452,0.06286702196059381,Ulster County (East),NY,3602702
1429,36,2801,62377.0,0.0,0.0,0.0,0.0,0.0,0.0,Dutchess County (North & East),NY,3602801
1430,36,2802,82330.0,20.0,0.0,20.0,0.0,0.024292481476982875,0.024292481476982875,Dutchess County (Southwest),NY,3602802
1431,36,2901,59221.0,0.0,0.0,0.0,0.0,0.0,0.0,Orange County (Northeast)--Greater Newburgh City,NY,3602901
1432,36,2902,57375.0,0.0,6.0,6.0,0.01045751633986928,0.0,0.01045751633986928,Orange County (Northwest),NY,3602902
1433,36,2903,60231.0,0.0,7.0,7.0,0.011621922265942787,0.0,0.011621922265942787,Orange County (Southeast),NY,3602903
1434,36,3001,53072.0,40.0,0.0,40.0,0.0,0.0753693096171239,0.0753693096171239,Rockland County (North)--New City & Congers,NY,3603001
1435,36,3002,51808.0,22.0,8.0,30.0,0.015441630636195183,0.04246448424953675,0.057906114885731934,"""Rockland County (South)--Orangetown, Clarkstown (South) & Ramapo (Southeast) Towns""",NY,3603002
1436,36,3003,42295.0,0.0,0.0,0.0,0.0,0.0,0.0,"""Rockland County (West)--Spring Valley, Suffern Villages & Monsey""",NY,3603003
1437,36,3101,53533.0,22.0,0.0,22.0,0.0,0.04109614630228084,0.04109614630228084,Putnam County,NY,3603101
1438,36,3102,73296.0,0.0,13.0,13.0,0.017736302117441607,0.0,0.017736302117441607,Westchester County (Northwest),NY,3603102
1439,36,3103,66332.0,0.0,0.0,0.0,0.0,0.0,0.0,Westchester County (Northeast),NY,3603103
1440,36,3104,58019.0,0.0,68.0,68.0,0.11720298522897671,0.0,0.11720298522897671,Westchester County (Southeast),NY,3603104
1441,36,3105,86631.0,0.0,24.0,24.0,0.027703708834020156,0.0,0.027703708834020156,Westchester County (Central)--White Plains City,NY,3603105
1442,36,3106,91176.0,0.0,71.0,71.0,0.0778713696586821,0.0,0.0778713696586821,Westchester County (Southwest)--Yonkers City,NY,3603106
1443,36,3107,93197.0,12.0,0.0,12.0,0.0,0.01287595094262691,0.01287595094262691,Westchester County (South Central)--New Rochelle & Mount Vernon Cities,NY,3603107
1444,36,3201,51322.0,60.0,0.0,60.0,0.0,0.11690892794513075,0.11690892794513075,Nassau County (Northwest)--North Hempstead Town (North),NY,3603201
1445,36,3202,54417.0,43.0,15.0,58.0,0.027564915375709795,0.07901942407703474,0.10658433945274455,Nassau County (Northeast)--Oyster Bay Town (North) & Glen Cove City,NY,3603202
1446,36,3203,52805.0,0.0,0.0,0.0,0.0,0.0,0.0,Nassau County (East Central)--Oyster Bay Town (Central),NY,3603203
1447,36,3204,58726.0,12.0,10.0,22.0,0.01702823280999898,0.020433879371998774,0.03746211218199775,Nassau County (West Central)--North Hempstead Town (South),NY,3603204
1448,36,3205,60592.0,0.0,0.0,0.0,0.0,0.0,0.0,Nassau County (West Central)--Hempstead Town (Northwest),NY,3603205
1449,36,3206,69943.0,12.0,19.0,31.0,0.027164977195716512,0.017156827702557796,0.04432180489827431,Nassau County (Central)--Hempstead Town (North Central)--Meadowbrook Corridor,NY,3603206
1450,36,3207,57365.0,0.0,46.0,46.0,0.08018826810773119,0.0,0.08018826810773119,Nassau County (Central)--Hempstead Town (Northeast),NY,3603207
1451,36,3208,55832.0,18.0,5.0,23.0,0.008955437741796819,0.03223957587046855,0.041195013612265366,Nassau County (Southeast)--Oyster Bay Town (South),NY,3603208
1452,36,3209,52158.0,0.0,87.0,87.0,0.16680087426665133,0.0,0.16680087426665133,Nassau County (Central)--Hempstead Town (East Central),NY,3603209
1453,36,3210,50549.0,0.0,37.0,37.0,0.07319630457575818,0.0,0.07319630457575818,Nassau County (South Central)--Hempstead Town (Southeast),NY,3603210
1454,36,3211,55512.0,0.0,0.0,0.0,0.0,0.0,0.0,Nassau County (West Central)--Hempstead Town (West Central),NY,3603211
1455,36,3212,51818.0,0.0,14.0,14.0,0.027017638658381256,0.0,0.027017638658381256,Nassau County (Southwest)--Hempstead Town (Southwest) & Long Beach City,NY,3603212
1456,36,3301,52200.0,0.0,17.0,17.0,0.032567049808429116,0.0,0.032567049808429116,Suffolk County (Northwest)--Huntington Town (North),NY,3603301
1457,36,3302,47920.0,0.0,57.0,57.0,0.1189482470784641,0.0,0.1189482470784641,Suffolk County (Northwest)--Huntington Town (South),NY,3603302
1458,36,3303,57696.0,0.0,31.0,31.0,0.05372989462007765,0.0,0.05372989462007765,Suffolk County (Northwest)--Smithtown Town,NY,3603303
1459,36,3304,55361.0,0.0,0.0,0.0,0.0,0.0,0.0,Suffolk County (North Central)--Brookhaven Town (North),NY,3603304
1460,36,3305,65407.0,0.0,8.0,8.0,0.012231106762273151,0.0,0.012231106762273151,Suffolk County (East),NY,3603305
1461,36,3306,61648.0,0.0,34.0,34.0,0.05515182974305736,0.0,0.05515182974305736,Suffolk County (South Central)--Brookhaven Town (South),NY,3603306
1462,36,3307,63496.0,0.0,13.0,13.0,0.02047373062870102,0.0,0.02047373062870102,Suffolk County (Central)--Brookhaven Town (Central),NY,3603307
1463,36,3308,57464.0,32.0,0.0,32.0,0.0,0.05568703884170959,0.05568703884170959,Suffolk County (Central)--Brookhaven Town (West Central),NY,3603308
1464,36,3309,50164.0,0.0,64.0,64.0,0.12758153257316004,0.0,0.12758153257316004,Suffolk County (Central)--Islip Town (East),NY,3603309
1465,36,3310,65025.0,0.0,0.0,0.0,0.0,0.0,0.0,Suffolk County (Central)--Islip Town (Northwest),NY,3603310
1466,36,3311,54025.0,21.0,8.0,29.0,0.014807959278111986,0.03887089310504396,0.053678852383155944,Suffolk County (Southwest)--Islip Town (South),NY,3603311
1467,36,3312,51295.0,0.0,13.0,13.0,0.025343600740812943,0.0,0.025343600740812943,Suffolk County (Southwest)--Babylon Town (Southeast),NY,3603312
1468,36,3313,56157.0,47.0,0.0,47.0,0.0,0.08369392951902702,0.08369392951902702,Suffolk County (West Central)--Babylon Town (Northwest),NY,3603313
1469,36,3701,50708.0,18.0,0.0,18.0,0.0,0.0354973574189477,0.0354973574189477,"""NYC-Bronx Community District 8--Riverdale, Fieldston & Kingsbridge""",NY,3603701
1470,36,3702,64264.0,0.0,0.0,0.0,0.0,0.0,0.0,"""NYC-Bronx Community District 12--Wakefield, Williamsbridge & Woodlawn""",NY,3603702
1471,36,3703,54744.0,18.0,0.0,18.0,0.0,0.03288031565103025,0.03288031565103025,"""NYC-Bronx Community District 10--Co-op City, Pelham Bay & Schuylerville""",NY,3603703
1472,36,3704,56467.0,0.0,42.0,42.0,0.0743797262117697,0.0,0.0743797262117697,"""NYC-Bronx Community District 11--Pelham Parkway, Morris Park & Laconia""",NY,3603704
1473,36,3705,59862.0,0.0,30.0,30.0,0.05011526510975243,0.0,0.05011526510975243,"""NYC-Bronx Community District 3 & 6--Belmont, Crotona Park East & East Tremont""",NY,3603705
1474,36,3706,55198.0,0.0,0.0,0.0,0.0,0.0,0.0,"""NYC-Bronx Community District 7--Bedford Park, Fordham North & Norwood""",NY,3603706
1475,36,3707,53478.0,0.0,0.0,0.0,0.0,0.0,0.0,"""NYC-Bronx Community District 5--Morris Heights, Fordham South & Mount Hope""",NY,3603707
1476,36,3708,53882.0,0.0,0.0,0.0,0.0,0.0,0.0,"""NYC-Bronx Community District 4--Concourse, Highbridge & Mount Eden""",NY,3603708
1477,36,3709,76640.0,0.0,0.0,0.0,0.0,0.0,0.0,"""NYC-Bronx Community District 9--Castle Hill, Clason Point & Parkchester""",NY,3603709
1478,36,3710,52651.0,0.0,0.0,0.0,0.0,0.0,0.0,"""NYC-Bronx Community District 1 & 2--Hunts Point, Longwood & Melrose""",NY,3603710
1479,36,3801,106710.0,0.0,21.0,21.0,0.01967950520101209,0.0,0.01967950520101209,"""NYC-Manhattan Community District 12--Washington Heights, Inwood & Marble Hill""",NY,3603801
1480,36,3802,62156.0,0.0,0.0,0.0,0.0,0.0,0.0,"""NYC-Manhattan Community District 9--Hamilton Heights, Manhattanville & West Harlem""",NY,3603802
1481,36,3803,61388.0,0.0,0.0,0.0,0.0,0.0,0.0,NYC-Manhattan Community District 10--Central Harlem,NY,3603803
1482,36,3804,49438.0,0.0,0.0,0.0,0.0,0.0,0.0,NYC-Manhattan Community District 11--East Harlem,NY,3603804
1483,36,3805,133001.0,0.0,0.0,0.0,0.0,0.0,0.0,NYC-Manhattan Community District 8--Upper East Side,NY,3603805
1484,36,3806,111589.0,0.0,0.0,0.0,0.0,0.0,0.0,NYC-Manhattan Community District 7--Upper West Side & West Side,NY,3603806
1485,36,3807,100354.0,0.0,0.0,0.0,0.0,0.0,0.0,"""NYC-Manhattan Community District 4 & 5--Chelsea, Clinton & Midtown Business District""",NY,3603807
1486,36,3808,94147.0,0.0,0.0,0.0,0.0,0.0,0.0,"""NYC-Manhattan Community District 6--Murray Hill, Gramercy & Stuyvesant Town""",NY,3603808
1487,36,3809,77655.0,66.0,29.0,95.0,0.03734466550769429,0.08499130770716631,0.1223359732148606,NYC-Manhattan Community District 3--Chinatown & Lower East Side,NY,3603809
1488,36,3810,98836.0,22.0,0.0,22.0,0.0,0.0222590958759966,0.0222590958759966,"""NYC-Manhattan Community District 1 & 2--Battery Park City, Greenwich Village & Soho""",NY,3603810
1489,36,3901,75949.0,0.0,78.0,78.0,0.10270049638573253,0.0,0.10270049638573253,"""NYC-Staten Island Community District 3--Tottenville, Great Kills & Annadale""",NY,3603901
1490,36,3902,59832.0,0.0,0.0,0.0,0.0,0.0,0.0,NYC-Staten Island Community District 2--New Springville & South Beach,NY,3603902
1491,36,3903,73283.0,0.0,0.0,0.0,0.0,0.0,0.0,"""NYC-Staten Island Community District 1--Port Richmond, Stapleton & Mariner's Harbor""",NY,3603903
