id,emp_alum,emp_steel,emp_tariff,tariff_exp_1,tariff_exp_2,tariff_exp_5,tariff_exp_10,tariff_exp_Infinite,state_name,county_state
42117,0.016960651289009497,0.2968113975576662,0.3137720488466757,0.004794112029843368,0.009761045760435308,0.014434993924620002,0.015122054995315453,0.016653878365076463,PA,"Tioga County, PA"
42119,0.057287713217707634,0.7877060567434799,0.8449937699611876,0.005644262290623489,0.010601373652624015,0.015167541298511281,0.015867033323553156,0.01990873173496288,PA,"Union County, PA"
42121,0.008195109158853997,1.5865731331541335,1.5947682423129876,0.009247398310575795,0.01522771621887033,0.0201549823549805,0.020816316565287575,0.02878343923820303,PA,"Venango County, PA"
42123,0.0,0.5723468024410501,0.5723468024410501,0.009255932221090613,0.015534207671342937,0.020626104530991694,0.021323320056937954,0.024209856016508158,PA,"Warren County, PA"
42125,0.03281635681367443,1.059395052389627,1.0922114092033013,0.005816030608517853,0.010358399008776479,0.014538462775406956,0.015145218024302503,0.020508022386172692,PA,"Washington County, PA"
42127,0.006320213623220465,0.20540694275466512,0.21172715637788558,0.0030044636133000568,0.00688169824591547,0.01074412129175568,0.011322486888194606,0.012378718161780728,PA,"Wayne County, PA"
42129,0.16141337904480743,1.496234432059546,1.6576478111043536,0.008020109971207943,0.013055600058730582,0.017373630707206007,0.017987941653468384,0.025709190198710957,PA,"Westmoreland County, PA"
42131,0.1331903972972095,0.14131176298606374,0.27450216028327323,0.0027652285328122464,0.0062543618618697925,0.009962192516959383,0.010544378330551172,0.011452137965357087,PA,"Wyoming County, PA"
42133,0.12553774291981865,0.3104507089151522,0.4359884518349708,0.005844085912629624,0.010842400871365078,0.015426354892415275,0.016070722953453163,0.01781568037678034,PA,"York County, PA"
44001,0.0,0.049686536410001605,0.049686536410001605,0.0017758183343296362,0.0048034389194009834,0.008300788525151353,0.008869291644880739,0.009138360112581784,RI,"Bristol County, RI"
44003,0.009168634102734545,0.13982167006670182,0.14899030416943637,0.0034154483036732265,0.007188474953533965,0.01097944881642897,0.011560681889366093,0.012293080828586187,RI,"Kent County, RI"
